,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
4069,2016/06/18,оч╢щ,13.0,28,1.8,0.25,0.1,1.4,13,14,38,30,,NR,73,4.4,1.9,0.5,126,125,1.2,1.3
4070,2016/06/18,оч╢щ,14.0,29,1.8,0.43,0.18,1.8,16,18,34,18,,NR,69,9.1,2,0.4,104,102,1.3,1.1
4071,2016/06/18,оч╢щ,15.0,29,1.8,0.37,0.15,1.9,18,20,32,18,,NR,71,10,2,0.1,121,114,1.1,1
4072,2016/06/18,оч╢щ,16.0,28,1.8,0.71,0.28,1.4,25,27,20,26,-2#,NR,74,9.8,2.1,0,86,89,1.8,1.2
4073,2016/06/18,оч╢щ,17.0,27,1.9,0.75,0.27,1.7,29,31,11,31,-2#,NR,75,16,2.1,0,103,110,1.2,1.2
4074,2016/06/18,оч╢щ,18.0,27,1.9,0.86,0.32,2.7,31,34,5.7,39,-2#,NR,77,21,2.2,0,93,87,0.8,0.7
4075,2016/06/18,оч╢щ,19.0,27,1.9,0.97,0.37,5.5,30,35,2.5,34,-2#,NR,78,14,2.3,0,93,80,1.1,1
4076,2016/06/18,оч╢щ,20.0,26,1.9,0.98,0.38,7,31,38,1.9,35,-2#,NR,79,8.5,2.3,0,82,105,0.6,0.8
4077,2016/06/18,оч╢щ,21.0,27,1.9,0.86,0.32,2.7,31,34,5.7,39,-2#,NR,77,21,2.2,0,93,87,0.8,0.7
4078,2016/06/18,оч╢щ,22.0,27,1.9,0.97,0.37,5.5,30,35,2.5,34,-2#,NR,78,14,2.3,0,93,80,1.1,1
4079,2016/06/18,оч╢щ,23.0,26,1.9,0.98,0.38,7,31,38,1.9,35,-2#,NR,79,8.5,2.3,0,82,105,0.6,0.8
4080,2016/06/19,оч╢щ,0.0,26,2,0.9,0.34,7.7,29,36,1.6,23,-2#,NR,80,2.6,2.3,0,82,71,0.7,0.7
4081,2016/06/19,оч╢щ,1.0,26,2,0.78,0.32,7.8,26,34,1.6,29,-2#,NR,81,6.9,2.3,0,80,86,0.6,0.6
4082,2016/06/19,оч╢щ,2.0,26,2,0.69,0.3,8.3,23,31,1.8,30,-2#,NR,82,12,2.3,0,109,114,0.6,0.7
4083,2016/06/19,оч╢щ,3.0,25,2.2,0.58,0.27,9.3,25,35,1.6,43,-2#,NR,82,17,2.4,0,99,86,0.9,0.6
4084,2016/06/19,оч╢щ,4.0,25,2.1,0.46,0.23,4.5,20,25,2.5,40,-2#,NR,82,9.9,2.3,0,116,145,0.9,0.7
4085,2016/06/19,оч╢щ,5.0,25,2,0.46,0.19,4.4,22,26,4.3,45,-2#,NR,81,19,2.2,0.1,120,116,1.2,0.7
4086,2016/06/19,оч╢щ,6.0,26,2.1,0.67,0.3,7.7,19,27,7,36,-2#,NR,78,16,2.4,0.6,96,80,0.7,0.9
4087,2016/06/19,оч╢щ,7.0,32,1.8,0.23,0.06,1.7,6.9,8.5,32,29,-2#,NR,60,1.9,1.8,8.9,269,271,1.7,1.3
4088,2016/06/19,оч╢щ,8.0,33,1.8,0.2,0.05,1.3,7.2,8.4,35,27,,NR,57,1.8,1.8,8.8,273,289,1.7,1.1
4089,2016/06/19,оч╢щ,9.0,34,1.8,0.21,0.06,1.3,7.1,8.3,38,27,14,NR,52,1.6,1.8,10,282,270,1.4,1
4090,2016/06/19,оч╢щ,10.0,34,1.8,0.17,0.05,1.3,7.7,9.1,31,23,11,NR,53,2.1,1.8,8.1,262,274,1.7,0.4
4091,2016/06/19,оч╢щ,11.0,34,1.7,0.19,0.07,1.6,8.2,9.8,37,20,10,NR,57,3.4,1.7,5.3,269,297,1.2,0.3
4092,2016/06/19,оч╢щ,12.0,32,1.3*,0.18,0.11*,1.2,8.3,9.5,38,25,12,NR,62,3.7,1.4*,2,70,54,1.8,0.5
4093,2016/06/19,оч╢щ,13.0,32,1.3*,0.21,0.03*,1,8.7,9.7,35,26,11,NR,64,3.2,1.3*,1.2,55,356,1.2,0.5
4094,2016/06/19,оч╢щ,14.0,32,1.2*,0.28,0.08*,1.4,13,14,29,31,16,NR,64,4.4,1.3*,0.4,7,56,1.4,0.1
4095,2016/06/19,оч╢щ,15.0,31,1.2*,0.26,0.08*,1.2,16,17,21,27,14,NR,66,6,1.3*,0.1,313,298,1.6,0.1
4096,2016/06/19,оч╢щ,16.0,30,1.5x,0.25,0.08x,0.7,12,13,27,22,18,NR,70,3.9,1.6x,0,54,85,0.8,0.6
4097,2016/06/19,оч╢щ,17.0,29,1.7,0.25,0.04,0.3,9.4,9.7,28,18,12,NR,73,3.1,1.8,0,80,89,0.9,0.8
4098,2016/06/19,оч╢щ,18.0,29,1.8,0.39,0.09,0.3,15,15,18,20,13,NR,75,3.5,1.8,0,61,60,0.7,0.5
4099,2016/06/19,оч╢щ,19.0,28,1.8,0.52,0.17,1.7,23,24,6.5,27,11,NR,78,4.7,2,0,85,93,1,0.8
4100,2016/06/19,оч╢щ,20.0,28,1.9,0.56,0.2,3.2,22,25,3.1,33,13,NR,80,5.5,2.1,0,97,146,0.8,0.7
4101,2016/06/19,оч╢щ,21.0,29,1.8,0.39,0.09,0.3,15,15,18,20,13,NR,75,3.5,1.8,0,61,60,0.7,0.5
4102,2016/06/19,оч╢щ,22.0,28,1.8,0.52,0.17,1.7,23,24,6.5,27,11,NR,78,4.7,2,0,85,93,1,0.8
4103,2016/06/19,оч╢щ,23.0,28,1.9,0.56,0.2,3.2,22,25,3.1,33,13,NR,80,5.5,2.1,0,97,146,0.8,0.7
4104,2016/06/20,оч╢щ,0.0,28,1.9,0.45,0.17,2,20,22,5.9,33,12,NR,81,9.6,2.1,0,103,95,0.9,0.9
4105,2016/06/20,оч╢щ,1.0,27,1.9,0.44,0.18,2.5,19,22,3.9,30,11,NR,81,16,2.1,0,116,112,1.2,0.8
4106,2016/06/20,оч╢щ,2.0,27,1.9,0.37,0.15,1.9,17,19,5.2,29,15,NR,82,15,2,0,121,128,0.9,0.7
4107,2016/06/20,оч╢щ,3.0,27,2,0.4,0.22,1.8,16,17,2.9,28,12,NR,82,6.3,2.2,0,125,151,0.5,0.5
4108,2016/06/20,оч╢щ,4.0,27,2,0.36,0.2,3.6,16,19,2.2,27,12,NR,83,4.4,2.2,0,66,103,0.6,0.1
4109,2016/06/20,оч╢щ,5.0,27,2,0.31,0.21,3.7,16,19,4.4,29,11,NR,79,4.6,2.3,0.1,236,108,0.5,0.3
4110,2016/06/20,оч╢щ,6.0,28,2,0.37,0.2,9.9,15,25,7.3,28,13,NR,78,4.6,2.2,0.7,222,229,1.4,0.6
4111,2016/06/20,оч╢щ,7.0,34,1.8,0.36,0.17,2.7,15,18,59,30,21,NR,57,4.1,2,9.1,32,275,1.4,0.1
4112,2016/06/20,оч╢щ,8.0,34,1.8,0.26,0.11,2.5,11,14,59,39,17,NR,61,3.9,1.9,9,279,104,1.8,0.4
4113,2016/06/20,оч╢щ,9.0,34,1.8,0.24,0.09,2.2,11,13,57,43,14,NR,60,3.8,1.9,8.8,262,271,1.7,0.4
4114,2016/06/20,оч╢щ,10.0,34,1.8,0.21,0.1,1.9,9.4,11,56,40,25,NR,60,3.4,1.9,7.5,253,310,2.3,0.5
4115,2016/06/20,оч╢щ,11.0,34,1.8,0.19,0.09,2.1,8,10,46,34,23,NR,59,3,1.8,5.7,222,305,2,0.3
4116,2016/06/20,оч╢щ,12.0,32,1.8,0.22,0.1,2,9.8,12,41,35,21,NR,65,3.5,1.8,1.2,239,129,1.9,0.2
4117,2016/06/20,оч╢щ,13.0,31,1.8,0.25,0.15,1.3,13,14,50,31,13,NR,61,3,1.9,0.9,156,143,1.2,0.9
4118,2016/06/20,оч╢щ,14.0,31,1.8,0.31,0.22,2.1,18,20,45,34,15,NR,60,4.8,2,0.5,135,119,1.1,0.8
4119,2016/06/20,оч╢щ,15.0,31,1.9,0.4,0.24,1.4,21,22,33,25,10,NR,60,4.5,2.1,0.1,176,129,1,0.5
4120,2016/06/20,оч╢щ,16.0,29,1.9,0.43,0.25,1.3,26,27,22,32,15,NR,66,6.4,2.1,0,132,97,0.9,0.8
4121,2016/06/20,оч╢щ,17.0,29,1.8,0.31,0.14,1.1,16,17,27,26,10,NR,66,5.7,2,0,115,110,1,0.8
4122,2016/06/20,оч╢щ,18.0,28,1.9,0.34,0.19,1.4,24,25,16,26,13,NR,68,8.1,2.1,0,132,149,0.8,0.7
4123,2016/06/20,оч╢щ,19.0,28,1.9,0.43,0.33,1.9,28,30,12,26,11,NR,70,9,2.2,0,124,13,0.5,0.5
4124,2016/06/20,оч╢щ,20.0,28,1.9,0.48,0.29,2.4,29,32,7.4,31,14,NR,71,13,2.2,0,110,132,0.8,0.5
4125,2016/06/20,оч╢щ,21.0,28,1.9,0.34,0.19,1.4,24,25,16,26,13,NR,68,8.1,2.1,0,132,149,0.8,0.7
4126,2016/06/20,оч╢щ,22.0,28,1.9,0.43,0.33,1.9,28,30,12,26,11,NR,70,9,2.2,0,124,13,0.5,0.5
4127,2016/06/20,оч╢щ,23.0,28,1.9,0.48,0.29,2.4,29,32,7.4,31,14,NR,71,13,2.2,0,110,132,0.8,0.5
4128,2016/06/21,оч╢щ,0.0,28,1.9,0.28,0.14,2.3,21,24,10,38,13,NR,72,13,2.1,0,122,118,0.7,0.7
4129,2016/06/21,оч╢щ,1.0,27,1.8,0.25,0.1,1.3,15,16,12,40,13,NR,73,14,1.9,0,130,145,0.5,0.7
4130,2016/06/21,оч╢щ,2.0,27,1.9,0.33,0.18,1.9,22,24,6.4,41,9,NR,76,14,2.1,0,139,128,0.6,0.6
4131,2016/06/21,оч╢щ,3.0,26,2,0.38,0.25,4.4,26,30,2.6,43,10,NR,78,13,2.2,0,132,117,1,0.6
4132,2016/06/21,оч╢щ,4.0,26,2,0.34,0.23,5.6,25,31,2.2,42,9,NR,78,16,2.3,0,132,128,0.8,0.7
4133,2016/06/21,оч╢щ,5.0,26,2.2,0.34,0.22,11,24,35,2.9,48,11,NR,76,18,2.4,0.1,129,118,0.8,0.6
4134,2016/06/21,оч╢щ,6.0,27,2,0.54,0.29,13,19,32,5.4,47,9,NR,75,17,2.3,0.6,116,144,0.7,0.8
4135,2016/06/21,оч╢щ,7.0,34,1.8,0.29,0.14,3.5,13,17,35,37,1,0#,53,4.5#,1.9,7.2,246,286,1.4,1.2
4136,2016/06/21,оч╢щ,8.0,34,1.8,0.34,0.14,1.4#,13#,14#,56,38,5,NR,55,3.4,2,6.1,276,287,1.7,1.3
4137,2016/06/21,оч╢щ,9.0,34,1.8,0.28,0.09,1.1,9.9,11,58,49,15,NR,56,2.7,1.9,7.6,281,286,2.7,2.1
4138,2016/06/21,оч╢щ,10.0,35,1.8,0.17,0.07,1.3,6.3,7.6,44,47,19,NR,55,1.4,1.8,8,286,278,2.2,2.2
4139,2016/06/21,оч╢щ,11.0,35,1.8,0.19,0.1,1.6,7.2,8.7,44,45,18,NR,55,1.5,1.9,6.3,268,275,2.4,2.4
4140,2016/06/21,оч╢щ,12.0,35,1.8,0.19,0.11,1.9,7.8,9.7,36,39,12,NR,55,1.3,1.9,3.3,272,278,2.1,1.8
4141,2016/06/21,оч╢щ,13.0,33,1.8,0.18,0.1,1.1,8.4,9.5,37,31,13,NR,59,2.5,1.9,1.1,179,108,1.8,0.6
4142,2016/06/21,оч╢щ,14.0,32,1.8,0.4,0.2,1.6,17,19,37,35,14,NR,61,3.4,2,0.5,84,88,1.5,1.2
4143,2016/06/21,оч╢щ,15.0,30,1.8,0.68,0.37,1.1,26,28,30,27,17,NR,64,8.6,2.2,0.1,89,82,1.1,1.5
4144,2016/06/21,оч╢щ,16.0,30,1.9,0.88,0.46,1,33,34,17,34,16,NR,67,6.6,2.3,0,87,88,0.9,1.1
4145,2016/06/21,оч╢щ,17.0,29,1.9,0.97,0.49,1.5,33,34,10,29,13,NR,69,8.8,2.4,0,85,59,0.6,1.1
4146,2016/06/21,оч╢щ,18.0,29,1.9,1.25,0.56,6.8,38,45,2.3,34,9,NR,73,7.6,2.5,0,74,75,0.7,0.8
4147,2016/06/21,оч╢щ,19.0,28,2,0.97,0.51,6.8,36,43,2.4,29,11,NR,76,12,2.5,0,124,130,1,0.8
4148,2016/06/21,оч╢щ,20.0,28,1.9,0.53,0.28,1.4,24,25,11,28,9,NR,77,14,2.2,0,102,75,0.8,0.7
4149,2016/06/21,оч╢щ,21.0,29,1.9,1.25,0.56,6.8,38,45,2.3,34,9,NR,73,7.6,2.5,0,74,75,0.7,0.8
4150,2016/06/21,оч╢щ,22.0,28,2,0.97,0.51,6.8,36,43,2.4,29,11,NR,76,12,2.5,0,124,130,1,0.8
4151,2016/06/21,оч╢щ,23.0,28,1.9,0.53,0.28,1.4,24,25,11,28,9,NR,77,14,2.2,0,102,75,0.8,0.7
4152,2016/06/22,оч╢щ,0.0,28,2,0.88,0.4,5.6,31,36,2,32,9,NR,78,19,2.4,0,73,93,0.8,0.6
4153,2016/06/22,оч╢щ,1.0,28,2.1,0.82,0.46,11,29,40,1.7,33,14,NR,80,16,2.5,0,91,113,0.9,0.8
4154,2016/06/22,оч╢щ,2.0,27,2.1,0.47,0.27,9.4,24,33,1.4,41,22,NR,79,13,2.3,0,85,88,1,0.8
4155,2016/06/22,оч╢щ,3.0,27,2.1,0.51,0.28,8.9,20,29,1.5,44,22,NR,81,12,2.3,0,91,65,0.8,0.9
4156,2016/06/22,оч╢щ,4.0,27,2.1,0.44,0.25,9.7,18,28,1.5,40,16,NR,81,15,2.3,0,104,66,0.5,0.6
4157,2016/06/22,оч╢щ,5.0,27,2.1,0.46,0.27,11,16,27,2.5,35,13,NR,81,14,2.3,0.1,99,62,0.5,0.7
4158,2016/06/22,оч╢щ,6.0,28,2,0.52,0.28,16,22,38,7.2,33,17,NR,75,23,2.3,0.7,145,139,0.8,0.6
4159,2016/06/22,оч╢щ,7.0,35,1.8,0.26,0.12,3.3,11,14,36,21,13,NR,54,1.8,1.9,8.5,247,253,1.9,1.7
4160,2016/06/22,оч╢щ,8.0,35,1.8,0.28,0.13,2.7,11,14,51,27,10,NR,54,1.9,1.9,9.8,253,246,2.4,1.9
4161,2016/06/22,оч╢щ,9.0,36,1.8,0.29,0.11,1.6,10,12,61,36,18,NR,53,1.8,1.9,7.5,256,273,2.7,1.9
4162,2016/06/22,оч╢щ,10.0,36,1.8,0.23,0.1,1.6,9.1,11,59,33,15,NR,53,1.4,1.9,8.4,265,284,2.8,2.1
4163,2016/06/22,оч╢щ,11.0,36,1.8,0.19,0.11,1.8,8.5,10,46,33,15,NR,52,1.3,1.9,6.6,258,251,3.2,2.6
4164,2016/06/22,оч╢щ,12.0,35,1.8,0.19,0.11,2.5,8.6,11,35,30,13,NR,54,1.3,1.9,3,270,260,2.9,2.1
4165,2016/06/22,оч╢щ,13.0,35,1.8,0.22,0.12,3.3,9.8,13,27,36,12,NR,54,0.9,1.9,1.6,264,256,2,1.7
4166,2016/06/22,оч╢щ,14.0,34,1.8,0.32,0.14,3,13,16,24,33,11,NR,57,1.4,1.9,0.5,240,237,1.9,1.3
4167,2016/06/22,оч╢щ,15.0,33,1.8,0.4,0.18,2.3,16,18,16,31,12,NR,61,1.4,2,0,252,221,1.2,1.2
4168,2016/06/22,оч╢щ,16.0,32,1.8,0.35,0.16,1.7,16,18,12,30,11,NR,64,2.1,1.9,0,226,219,1.4,0.9
4169,2016/06/22,оч╢щ,17.0,32,1.8,0.3,0.14,1.2,14,16,12,35,12,NR,67,2.4,1.9,0,199,237,0.7,0.5
4170,2016/06/22,оч╢щ,18.0,31,1.8,0.31,0.13,1.3,16,17,9.9,31,9,NR,69,2.9,1.9,0,189,175,0.7,0.5
4171,2016/06/22,оч╢щ,19.0,31,1.8,0.31,0.14,1.2,16,17,9.4,23,10,NR,71,3.2,1.9,0,196,150,1,0.7
4172,2016/06/22,оч╢щ,20.0,30,1.9,0.27,0.22,1.4,15,17,10,16,6,NR,74,3.8,2.1,0,174,217,0.8,0.4
4173,2016/06/22,оч╢щ,21.0,31,1.8,0.31,0.13,1.3,16,17,9.9,31,9,NR,69,2.9,1.9,0,189,175,0.7,0.5
4174,2016/06/22,оч╢щ,22.0,31,1.8,0.31,0.14,1.2,16,17,9.4,23,10,NR,71,3.2,1.9,0,196,150,1,0.7
4175,2016/06/22,оч╢щ,23.0,30,1.9,0.27,0.22,1.4,15,17,10,16,6,NR,74,3.8,2.1,0,174,217,0.8,0.4
4176,2016/06/23,оч╢щ,0.0,30,1.9,0.37,0.2,6.9,22,29,4.5,18,9,NR,78,12,2.1,0,122,83,0.7,0.3
4177,2016/06/23,оч╢щ,1.0,29,2,0.4,0.23,7.2,22,29,1.7,27,11,NR,82,10,2.2,0,81,69,1,0.5
4178,2016/06/23,оч╢щ,2.0,28,2,0.39,0.22,7.4,20,27,1.5,29,16,NR,82,10,2.2,0,78,86,0.6,0.6
4179,2016/06/23,оч╢щ,3.0,28,2.1,0.38,0.24,10,18,28,2.9,33,18,NR,82,11,2.3,0,116,82,0.7,0.5
4180,2016/06/23,оч╢щ,4.0,28,2.1,0.34,0.23,11,17,28,1.4,30,19,NR,82,10,2.3,0,91,76,0.9,0.7
4181,2016/06/23,оч╢щ,5.0,28,2.1,0.44,0.28,14,15,29,1.9,34,13,NR,83,9.3,2.4,0.1,106,138,0.7,0.5
4182,2016/06/23,оч╢щ,6.0,29,2,0.4,0.24,13,16,29,6.6,35,12,NR,76,11,2.3,0.6,154,213,1,0.3
4183,2016/06/23,оч╢щ,7.0,33,1.8,0.37,0.15,4.9,16,21,30,38,14,NR,63,6.6,2,6.4,278,285,2.4,1.5
4184,2016/06/23,оч╢щ,8.0,35,1.8,0.3,0.14,2.2,12,14,56,40,19,NR,59,5.3,1.9,9.1,248,244,2.1,1.5
4185,2016/06/23,оч╢щ,9.0,35,1.8,0.32,0.12,1.1,11,12,74,41,16,NR,56,4.8,1.9,7,243,257,1.8,1.2
